IdPA,IdRapp,DifferenceUploadDay,NomUnite,NomPrestataire,NomAuditeurDB,TotalAuditeur,EXIGENCES,DCOTES,CONSTATSDAUDIT,ACTIONFOURNISSEUR,DELAI,AVISAUDITEUR,AUDITEURPA
566,566.0,0,VP Fournisseur 333,Visi office 3,VP Auditeur 1,449,respect du plan de contrôle sur les produits finis,c,"la colonne ""réalisé par"" des plans de contrôle du cahier des charges n'est pas complétée correctement : il n'est pas possible de savoir qui entre le site de production, seafoodia et conegan est en charge des analyses sur les matières premières et produits finis.",modification du cdc lors des prochaines mise à jour.,6 mois,en attente d'élements complémentaires,VP Auditeur 1
567,567.0,0,VP Fournisseur 333,Visi office 3,VP Auditeur 1,449,etat de propreté apparente le jour de l'audit,b,le détecteur de présence dans le sas hygiène (en-dessous du gel hydroalcoolique) n'était pas propre.,nettoyage immédiat,immédiat,en attente d'élements complémentaires,VP Auditeur 1
568,568.0,0,VP Fournisseur 333,Visi office 3,VP Auditeur 1,449,autres commentaires 1,b,les chaussures de ville et de travail n'étaient pas bien séparées dans le vestiaire tenues de travail femmes et tenues civiles hommes.,rappel des consignes (immédiat),immédiat,en attente d'élements complémentaires,VP Auditeur 1
569,569.0,0,VP Fournisseur 333,Visi office 3,VP Auditeur 1,449,autres commentaires 2,b,présence de sacs et affaires personnelles au-dessus des casiers dans les vestiaires hommes et femmes : pas assez de casiers disponibles pour tout le personnel.,installation de casiers supplémentaires//(ancienne action 29/08/2017 ) installation de casier supplémentaires,9 mois,en attente d'élements complémentaires,VP Auditeur 1
772,772.0,3,VP Fournisseur 356,Visi office 3,VP Auditeur 1,449,"correspondance des spécifications des matières premières avec le cdc monoprix (fournisseurs, origines, nature, attestations non allergènes, non ogm, non ionisées)",b,"lors du test, certains fournisseurs de matière simple (ail et huile de sésame dans la grande salade thaï bœuf nouille de riz par exemple) ont changés par rapport au déclaratif sous traceone",parce'que nous avons plusieurs fournisseurs pour notre matières premières secundaire pour garantie le qualité pendant l'année complete. c'est possible pour comminiquer les fournisseurs différents?,3 mois,en attente d'élements complémentaires,VP Auditeur 1
773,773.0,3,VP Fournisseur 356,Visi office 3,VP Auditeur 1,449,respect du plan de contrôle sur les matières premières,b,"des contrôles de pesticides et de métaux lourds sont désormais disponibles sur les matières premières végétales (vu poivron, concombre..) toutefois ces contrôles ne sont pas encore décrits dans les cdc sous traceone",implementation dans notre plan de contrôle,3 mois,en attente d'élements complémentaires,VP Auditeur 1
774,774.0,3,VP Fournisseur 356,Visi office 3,VP Auditeur 1,449,"must have : respect de la recette : quantités prévues sur la fiche recette interne et quantités réellement mises en œuvre sur la base des enregistrements de fabrication. si pas d'enregistrement, le fournisseur doit posséder un système pour justifier les quantités réelles mises en œuvre sur les matières principales et/ou mises en avant.",b,"le process est très complexe et manuel- il s'agit d'assemblage de plusieurs mélanges et ingrédients (jusqu'à 30)- les ordres de fabrication sont conformes au cdc, toutefois le site n'enregistre pas à ce jour les quantités mises en œuvre, le site réalise des contrôles de composition régulièrement mais les chiffres trouvés ne sont pas formalisés",chaque mois on fait des analyses sur l'assemblage pour 3 produits.,3 mois,en attente d'élements complémentaires,VP Auditeur 1
775,775.0,3,VP Fournisseur 356,Visi office 3,VP Auditeur 1,449,conformité des résultats d'analyses sur les produits monoprix,b,les résultats du produit testé en traçabilité sont conformes sur le relevé manuel des opérateurs (quelques barquettes par série) mais il n'a pas été possible d'extraire les données enregistrées dans le système des trieurs pondéraux le jour de l'audit,reaction direct de notre service it,immédiat,approuvé,VP Auditeur 1
776,776.0,3,VP Fournisseur 356,Visi office 3,VP Auditeur 1,449,"présence d'une procédure de gestion des bris de verre documentée et connue par le personnel : la procédure doit prévoir à minima l'inspection ou si besoin le remplacement des tenues de travail, le nettoyage des chaussures, l'isolement de la zone de casse, l'enregistrement de l'incident.",b,procédure formalisée et règles rappelées en formation hygiène toutefois les sachets plastiques utilisés pour fermer les caisses de produit ne sont pas toujours bien adaptés (trop petits ou imparfaitement posés),communication dans notre production pour exécuter le procedure correct. changer de notre sachets aux sachets plus grand.,1 mois,approuvé,VP Auditeur 1
777,777.0,3,VP Fournisseur 356,Visi office 3,VP Auditeur 1,449,"présence d'un registre des éléments en verre et plastique dur, avec détail des emplacements. le registre doit être inspecté au moins une fois par mois dans les zones des produits nus. si des éléments à risque immédiat sont situés au dessus du passage des produits nus, ils doivent être inspectés avant chaque démarrage de fabrication.",b,"registre inspecté mensuellement, toutefois la fréquence d'inspection des paniers bleus d'essorage est à modifier car lors de notre passage, les poignées d'un panier étaient assez dégradées",changer immédiatement les paniers et organisé un formation pour l'operateur conserné,1 mois,en attente d'élements complémentaires,VP Auditeur 1
778,778.0,3,VP Fournisseur 356,Visi office 3,VP Auditeur 1,449,retrait de la tenue de travail pendant les pauses (à minima le haut de la tenue ou protection par une sur-blouse),b,"la tenue est entièrement retirée lors des pauses, toutefois les vestiaires hommes sont assez encombrés et les vêtements propres sont stockés très près des vêtements civils lors des pauses. par ailleurs la blouse d'une opératrice en zone de préparation des ingrédients ne recouvrait pas la totalité de ses vêtements personnels. enfin les règles concernant le masque n'impose pas de recouvrir le nez pour éviter les chutes des gouttes de condensation nasale","chaque jours nous faisons des contrôles dans notre vestiaires. dans 6 mois nous bougeons a notre usine nouveau. dans cette usine les vestiaires sont contruits a base de les gmp moderne. organisé un formation pour les operatrice conserné. le couverture de la nez n'est pas confortable pour notre operateurs. (évaporation des les lunettes, inconfort) nous continuons avec le préventation en le controle de les staph dans notre produits. (a ce moment nous n'avons pas trouvez les staph dans notre produits fini.",immédiat,approuvé,VP Auditeur 1
14,14.0,6,VP Fournisseur 381,Visi office 3,VP Auditeur 1,449,les spécifications disponibles sont elle conformes aux exigences de sécurité des aliments et réglementaires ainsi qu'aux exigences clients ? tiennent-elles compte de la vulnérabilité à la fraude alimentaire ?,b,la fiche technique truite fumée non tranchée (actualisée au 16/06/11) définie avec le site de châteauneuf mentionne une couleur ≥ 22 (échelle salmofan). toutefois le cahier des charges monoprix précise une cible à 25 avec un minimum à 23.,la ft a été modifiée (cf pj),immédiat,approuvé,VP Auditeur 1
15,15.0,6,VP Fournisseur 381,Visi office 3,VP Auditeur 1,449,"correspondance des spécifications des matières premières avec le cdc monoprix (fournisseurs, origines, nature, attestations non allergènes, non ogm, non ionisées)",b,la fiche technique truite fumée non tranchée (actualisée au 16/06/11) définie avec le site de châteauneuf mentionne une couleur ≥ 22 (échelle salmofan). toutefois le cahier des charges monoprix précise une cible à 25 avec un minimum à 23.,la ft a été modifiée (cf pj),immédiat,approuvé,VP Auditeur 1
16,16.0,6,VP Fournisseur 381,Visi office 3,VP Auditeur 1,449,"respect du plan d'actions de l'audit / visite monoprix précédent : prise en compte des écarts en lien avec la sécurité, la qualité, la légalité et le respect du cdc monoprix. ""a"" si 100% des écarts concernés sont soldés, ""b"" si entre 70 et 100% soldés, ""c"" si entre 20 et 70% soldés, ""d"" si entre 0 et 20% soldés.",b,"une majorité des écarts est à date soldée. des réfections du sol du fumoir reste à faire, la mise en place d'une gmao est à poursuivre, ainsi qu'également le développement de l'analyse food defense.","la réfection du sol du fumoir est bien prévue pour 2017. la mise en place de la gmao se poursuite également et devrait aboutir avant la fin de l'année. enfin, l'analyse food defense est prévue pour septembre 2017.",1 an,approuvé,VP Auditeur 1
17,17.0,6,VP Fournisseur 381,Visi office 3,VP Auditeur 1,449,"les responsabilités concernant la sécurité, la légalité et la qualité des aliments sont-elles documentées, clairement définies, disponibles et communiquées au personnel ?",c,"des fiches de poste sont présentes et validées par chacun des opérateurs. déviation : toutefois, pas d'éléments documentés pour le responsable production. une organisation est définie en cas d'absence de la responsable qualité, du responsable production, cela n'est cependant pas clairement formalisé.",la fiche de poste du responsable de production va être mise à jour et signée et intégrera les suppléances en cas d'absence du service qualité.,1 an,approuvé,VP Auditeur 1
18,18.0,6,VP Fournisseur 381,Visi office 3,VP Auditeur 1,449,"les appareils de mesure et de surveillance critiques pour la sécurité, la qualité (incluant les exigences clients) des aliments ainsi que les exigences réglementaires sont-ils fiables ?",b,la balance à disposition au niveau de la coupe des cœurs de filet n'est pas stabilisée (bulle de mise à niveau non centrée).,"la vérification du centrage de la bullel a été intégré au contrôle quotidien des balances. //(ancienne action 06/06/2017 ) la vérification du centrage de la bulel est intégré au contrôle quotidien des balances, de même qu'aux consignes de poste.",immédiat,approuvé,VP Auditeur 1
19,19.0,6,VP Fournisseur 381,Visi office 3,VP Auditeur 1,449,"les appareils de mesure et de surveillance critiques pour la sécurité, la qualité (incluant les exigences clients) et légalité des aliments sont-ils identifiés, calibrés, étalonnés et traçables selon des normes/standards reconnu(e)s ? sont-ils maîtrisés de manière efficace ?",c,"les balances sont vérifiées chaque jour avec une masse de 100 g de classe m1 adaptée. toutefois, les tolérances internes définies sont de +/- 2 g non en adéquation avec les caractéristiques des balances et l'erreur maximale tolérée (une balance à un échelon e=0,1 g, l'autre e=1 g soient des erreurs maximales tolérées de +/- 1 e).",le contrôle des balances a été revu et intègre une tolérance de +/- 1e,immédiat,approuvé,VP Auditeur 1
